Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
prologue_dyre_10e64a33	d	All the major renovations were finished up to the fourth floor.	game/prologue.rpy	5028	"d ""[what]"""
prologue_dyre_ea414212	d	That's the rationalization you're going with? Boring.	game/prologue.rpy	5032	"d ""[what]"""
prologue_dyre_74d9d722	d	Come on. In this huge, old building, you don't think there's a bit of history to it?	game/prologue.rpy	5036	"d ""[what]"""
prologue_dyre_b7047fac	d	Something that would make this place more affordable for a school to set up shop in?	game/prologue.rpy	5037	"d ""[what]"""
prologue_dyre_c1f693f8	d	It's totally a murder basement. It's right where the stairs would be if there was a lower level.	game/prologue.rpy	5041	"d ""[what]"""
prologue_dyre_dacd3455	d	I heard the psychic girl's afraid to use her powers here because of all the angry spirits hanging around.	game/prologue.rpy	5042	"d ""[what]"""
prologue_dyre_3b1f3da0	d	Yeah, it's haunted as fuck. Ten bucks says they never let us in there this year.	game/prologue.rpy	5045	"d ""[what]"""
prologue_dyre_daae27a5	d	I will soon.	game/prologue.rpy	5050	"d ""[what]"""
prologue_dyre_fb29e857	d	I didn't do anything, something inside did. Something they don't want us to see.	game/prologue.rpy	5054	"d ""[what]"""
prologue_dyre_dfe624bb	d	You got to admit, they aren't being terribly honest with us.	game/prologue.rpy	5055	"d ""[what]"""
prologue_dyre_9634f7d1	d	Fine, don't believe me.	game/prologue.rpy	5065	"d ""[what]"""
chapter1_day1_event_night_7e9bf4e7	Dark	Everything is ruined. They're coming after Hiro and then you're next.	game/chapter_one_events.rpy	1479	"Dark ""[what]"""
chapter1_day1_event_night_d314f48e	Dark	You need a new plan. Then a plan for when that one fails and then another.	game/chapter_one_events.rpy	1483	"Dark ""[what]"""
chapter1_day1_event_night_141dcaa3	Dark	You don't deserve sleep. Not until you fix everything you've broken.	game/chapter_one_events.rpy	1487	"Dark ""[what]"""
chapter1_day1_event_night_acdc4405	Dark	Even your body's broken.	game/chapter_one_events.rpy	1491	"Dark ""[what]"""
chapter1_day2_event_night_e1bdbf39	Dark	He was the leader of our army.	game/chapter_one_events.rpy	1989	"Dark ""[what]"""
chapter1_day2_event_night_6d280251	Dark	He never listened.	game/chapter_one_events.rpy	1995	"Dark ""[what]"""
chapter1_day2_event_night_96f40583	Dark	Something was off.	game/chapter_one_events.rpy	2003	"Dark ""[what]"""
chapter1_day3_event_night_ca43b0bb	Dark	He couldn't sneak out.	game/chapter_one_events.rpy	2322	"Dark ""[what]"""
chapter1_day3_event_night_9c3913cb	Dark	They made him go back.	game/chapter_one_events.rpy	2329	"Dark ""[what]"""
chapter1_day3_event_night_9d5d01e0	Dark	He came back empty handed.	game/chapter_one_events.rpy	2336	"Dark ""[what]"""
chapter1_day4_event_night_b6b2161b	Dark	He never fought back.	game/chapter_one_events.rpy	2713	"Dark ""[what]"""
chapter1_day4_event_night_cc3413ad	Dark	I watched him drive off with his dad.	game/chapter_one_events.rpy	2721	"Dark ""[what]"""
chapter1_day4_event_night_77c0db82	Dark	He never told me what happened.	game/chapter_one_events.rpy	2730	"Dark ""[what]"""
chapter1_day4_event_night_0c609217	Dark	It's the only scar he has.	game/chapter_one_events.rpy	2751	"Dark ""[what]"""
mariko_bonus_scene_7bc428e0	e	So you think your child has exceptional abilities? At Estella Academy, we tailor our curriculum around your child's... special attributes.	game/chapter_one_boss_scene.rpy	453	"e ""[what]"""
chapter1_day1_event1_classes_vigor_7fe82880	Everyone	?????	game/chapter_one_events.rpy	493	"Everyone ""[what]"""
chapter1_day1_event1_classes_vigor_f1d1208e	Everyone	The mind?	game/chapter_one_events.rpy	497	"Everyone ""[what]"""
chapter1_day1_event1_classes_vigor_8580552d	Everyone	...the body?	game/chapter_one_events.rpy	501	"Everyone ""[what]"""
prologue_meet_students_11fdb519	extend		game/prologue.rpy	1482	"extend ""[what]"" nointeract"
prologue_locations_test_11fdb519	extend		game/prologue.rpy	1506	"extend ""[what]"" nointeract"
prologue_locations_1_11fdb519	extend		game/prologue.rpy	1567	"extend ""[what]"" nointeract"
prologue_locations_2_11fdb519	extend		game/prologue.rpy	1588	"extend ""[what]"" nointeract"
prologue_locations_3_11fdb519	extend		game/prologue.rpy	1610	"extend ""[what]"" nointeract"
chapter1_boss_battle_initial_049b53da	g	Nagen gets first action!	game/chapter_one_boss_battle.rpy	130	"g ""[what]"""
nagen_attacks_0b564d36	g	Nagen attacks Mariko!	game/chapter_one_boss_battle.rpy	278	"g ""[what]"""
nagen_attacks_ec8fe658	g	Hit Mariko for [nagen_damage] Damage!	game/chapter_one_boss_battle.rpy	286	"g ""[what]"""
nagen_defends_fb8a9c7a	g	Nagen prepares himself for Mariko's next attack ...	game/chapter_one_boss_battle.rpy	294	"g ""[what]"""
mariko_turn_08bf61d9	g	Mariko attacks with her claws!	game/chapter_one_boss_battle.rpy	308	"g ""[what]"""
mariko_turn_d7c22604	g	[mariko_attack_line]	game/chapter_one_boss_battle.rpy	316	"g ""[what]"""
mariko_turn_8d82a2fb	g	Nagen was prepared and blocks the attack!	game/chapter_one_boss_battle.rpy	347	"g ""[what]"""
mariko_turn_10792b78	g	Nagen was prepared and blocks most of the attack!	game/chapter_one_boss_battle.rpy	353	"g ""[what]"""
mariko_turn_4cd86b80	g	Nagen is hit for [mariko_damage] damage!	game/chapter_one_boss_battle.rpy	355	"g ""[what]"""
mariko_turn_4cd86b80_1	g	Nagen is hit for [mariko_damage] damage!	game/chapter_one_boss_battle.rpy	361	"g ""[what]"""
chapter1_boss_battle_evaluations_a15c28e1	g	You Lose!	game/chapter_one_boss_battle.rpy	420	"g ""[what]"""
chapter1_boss_scene_46c17006	g	It seems your opponent doesn’t want to fight you. This is your chance to convince them to join your side. One wrong move and combat will begin.	game/chapter_one_boss_scene.rpy	116	"g ""[what]"""
chapter1_day1_event2_4ae6fbcb	g	Reputation can be gained or lost during events. You can increase your reputation by helping other students.	game/chapter_one_events.rpy	1321	"g ""[what]"""
chapter1_day1_event2_4c933c43	g	This is not the same as alignment. A villainous character can have a good reputation.	game/chapter_one_events.rpy	1322	"g ""[what]"""
chapter1_day1_event3_123dd2bd	g	Click on items to see if it leads to any clues.	game/chapter_one_events.rpy	1344	"g ""[what]"""
chapter1_day1_event3_b8bb2408	g	When questioning students, allies can be used to quickly gather testimonies from students they share a class with.	game/chapter_one_events.rpy	1397	"g ""[what]"""
chapter1_day1_event3_d7c0bd12	g	Be careful using second-hand testimonies; sometimes things get lost in translation.	game/chapter_one_events.rpy	1398	"g ""[what]"""
chapter1_day1_event3_37082039	g	Hanging out with classmates will give you bonuses in their Major.	game/chapter_one_events.rpy	1399	"g ""[what]"""
chapter1_day1_event3_8c98831e	g	Each Major has different strengths; experiment to see which works best for you.	game/chapter_one_events.rpy	1400	"g ""[what]"""
ReiInv1_23f8b508	g	There will come times when people won't want to talk to you.	game/chapter_one_investigation.rpy	137	"g ""[what]"""
ReiInv1_0d743107	g	You'll have one chance to convince them you're worth their time, though Charisma Majors may have more luck.	game/chapter_one_investigation.rpy	138	"g ""[what]"""
start_d83f8417	g	Where in Chapter One?	game/initial.rpy	503	"g ""[what]"" nointeract"
nk_intro_9d5a0a2a	g	You will be given the opportunity to explore the school and look for your friends.	game/prologue.rpy	1462	"g ""[what]"""
nk_intro_897a5866	g	This is a good chance to meet your future classmates as well.	game/prologue.rpy	1463	"g ""[what]"""
nk_intro_878f8071	g	Of course, you can always skip ahead to the next scene.	game/prologue.rpy	1467	"g ""[what]"""
nk_intro_b5d78c3a	g	But this will give you a baseline affinity of 0 with all students.	game/prologue.rpy	1468	"g ""[what]"""
meet_main_cb7c2405	g	Dear Fallen Heroes,	game/prologue.rpy	5685	"g ""[what]"""
meet_main_e476c594	g	I have reason to believe you are making use of revealing information deemed inaccurate and unfounded in nature.	game/prologue.rpy	5686	"g ""[what]"""
meet_main_59a1929b	g	It is required that you cease and desist the following; holding registered Proficiency Users against their will, utilizing Proficiency-based education for personal benefit.	game/prologue.rpy	5687	"g ""[what]"""
meet_main_189e8d71	g	If you fail to comply within fourteen days, I will have no choice but to pursue the matter personally.	game/prologue.rpy	5688	"g ""[what]"""
meet_main_a63f7789	g	Sincerely, Estella O'Laurel.	game/prologue.rpy	5689	"g ""[what]"""
chapter1_boss_scene_1f4b6c84	h	I’m awake, it’s just hard to move with all this crap they put on me.	game/chapter_one_boss_scene.rpy	166	"h ""[what]"""
chapter1_boss_scene_0fb89411	h	Are you kidding? I thought they’d never leave.	game/chapter_one_boss_scene.rpy	176	"h ""[what]"""
chapter1_boss_scene_37221247	h	I never thought Mariko would resort to something so underhanded. Guess all that self righteous talk was just that, talk.	game/chapter_one_boss_scene.rpy	180	"h ""[what]"""
chapter1_boss_scene_4de1564a	h	Because it’s my fault we all got stuck here. If I hadn’t convinced people to put on those helmets, things wouldn’t have gotten so bad.	game/chapter_one_boss_scene.rpy	184	"h ""[what]"""
chapter1_boss_scene_94253ada	h	.....	game/chapter_one_boss_scene.rpy	190	"h ""[what]"""
chapter1_boss_scene_94253ada_1	h	.....	game/chapter_one_boss_scene.rpy	194	"h ""[what]"""
chapter1_boss_scene_9351c07d	h	But I did know. I’m not stupid, Nagen, I could see what was happening out there. I just convinced myself it would all be worth it in the end. I wanted to believe we’re the good guys.	game/chapter_one_boss_scene.rpy	206	"h ""[what]"""
chapter1_boss_battle_midfight_scene_82691281	h	Mpmph!	game/chapter_one_boss_scene.rpy	265	"h ""[what]"""
chapter1_tape_scene_36da5f4b	h	You wanted to yell at me too?	game/chapter_one_boss_scene.rpy	522	"h ""[what]"""
chapter1_tape_scene_e2f0c44a	h	Believe me, I know.	game/chapter_one_boss_scene.rpy	526	"h ""[what]"""
chapter1_tape_scene_765555bd	h	Mariko's already taken care of, so can you please put away the kid gloves?	game/chapter_one_boss_scene.rpy	528	"h ""[what]"""
chapter1_tape_scene_4bfb9234	h	We've been apart for two years, but you all act like you're the only ones who got older.	game/chapter_one_boss_scene.rpy	530	"h ""[what]"""
chapter1_tape_scene_087418a0	h	And I figured you'd respect the decisions of your old commander instead of undermining me at every turn.	game/chapter_one_boss_scene.rpy	535	"h ""[what]"""
chapter1_tape_scene_8d640b68	h	I'm not stupid, Nagen, I know what you've been up to.	game/chapter_one_boss_scene.rpy	537	"h ""[what]"""
chapter1_tape_scene_275eac5a	h	We came here for a fresh start.	game/chapter_one_boss_scene.rpy	543	"h ""[what]"""
chapter1_tape_scene_8f1777cd	h	I really don't like seeing you act like this when there's no one to impress. It makes it really hard to defend you.	game/chapter_one_boss_scene.rpy	545	"h ""[what]"""
chapter1_tape_scene_94253ada	h	.....	game/chapter_one_boss_scene.rpy	549	"h ""[what]"""
chapter1_tape_scene_2eb0b6e9	h	I know.	game/chapter_one_boss_scene.rpy	553	"h ""[what]"""
chapter1_tape_scene_30d1c6f2	h	...yeah.	game/chapter_one_boss_scene.rpy	557	"h ""[what]"""
chapter1_tape_scene_44b996e3	h	I really hope things change.	game/chapter_one_boss_scene.rpy	561	"h ""[what]"""
chapter1_tape_scene_85d2376a	h	Says the guy who jumped into a fight that had nothing to do with him.	game/chapter_one_boss_scene.rpy	573	"h ""[what]"""
chapter1_tape_scene_af3181c4	h	......	game/chapter_one_boss_scene.rpy	578	"h ""[what]"""
chapter1_tape_scene_0ba52190	h	I'm not stupid, Nagen.	game/chapter_one_boss_scene.rpy	579	"h ""[what]"""
chapter1_tape_scene_6a4ed376	h	I knew what we were doing was bad. I just- I wanted to believe the ends would justify the means.	game/chapter_one_boss_scene.rpy	580	"h ""[what]"""
chapter1_tape_scene_159dc5a4	h	In the end, it looks like we hurt more people than we helped.	game/chapter_one_boss_scene.rpy	581	"h ""[what]"""
chapter1_tape_scene_2871bb2c	h	No one cares that we're trying.	game/chapter_one_boss_scene.rpy	587	"h ""[what]"""
chapter1_day1_event_morning_352dd733	h	Come on, Nagen, we got to get going if we want to sit together.	game/chapter_one_events.rpy	21	"h ""[what]"""
chapter1_day1_event_morning_5e52e7ec	h	If I don’t bug you guys, you’ll just go back to sleep and we’ll be laaate.	game/chapter_one_events.rpy	27	"h ""[what]"""
chapter1_day1_event_morning_dc162498	h	Open the doooor.	game/chapter_one_events.rpy	33	"h ""[what]"""
chapter1_day1_event_morning_4317fdd5	h	Come on, Uitto’s saving us a spot with her giraffe legs. We gotta go.	game/chapter_one_events.rpy	56	"h ""[what]"""
chapter1_day1_event_morning_4cdcc30e	h	You can sit next to me.	game/chapter_one_events.rpy	69	"h ""[what]"""
chapter1_day1_event_morning_d8e1f654	h	Why didn’t you just tell her to go away?	game/chapter_one_events.rpy	133	"h ""[what]"""
chapter1_day1_event_morning_3b0569d3	h	Hey, she tried her best. Hopefully she gets some more members soon.	game/chapter_one_events.rpy	250	"h ""[what]"""
chapter1_day1_event_morning_48b1197e	h	...yeah? You got something against cheerleaders?	game/chapter_one_events.rpy	254	"h ""[what]"""
chapter1_day1_event_morning_fd466231	h	Hey, you okay, man?	game/chapter_one_events.rpy	277	"h ""[what]"""
chapter1_day1_event1_classes_vigor_073d03ff	h	Nagen, thank god! See, I told you guys there are more people on my side.	game/chapter_one_events.rpy	323	"h ""[what]"""
chapter1_day1_event1_classes_vigor_99d97fcc	h	He does too! Now that we have even teams, we can go back to normal exercises.	game/chapter_one_events.rpy	329	"h ""[what]"""
chapter1_day1_event1_classes_vigor_c7d6c2e5	h	Wait, Nagen, don't go! You gotta stay. I didn't mean to ignore you.	game/chapter_one_events.rpy	363	"h ""[what]"""
chapter1_day1_event1_classes_vigor_d2cb8ee3	h	You have to be joking!	game/chapter_one_events.rpy	374	"h ""[what]"""
chapter1_day1_event1_classes_vigor_fe0acbed	h	This is supposed to be the fun 'no homework' class. Y'know, strength training and junk.	game/chapter_one_events.rpy	395	"h ""[what]"""
chapter1_day1_event1_classes_vigor_a0d679e3	h	We're all going to get stuck doing the same thing.	game/chapter_one_events.rpy	403	"h ""[what]"""
chapter1_day1_event1_classes_vigor_9675e96b	h	That's why it should be something fun, not repeating the same flips and twists over and over again!	game/chapter_one_events.rpy	404	"h ""[what]"""
chapter1_day1_event1_classes_vigor_71191f63	h	You were thinking it!	game/chapter_one_events.rpy	408	"h ""[what]"""
chapter1_day1_event1_classes_vigor_2b615b9b	h	Dude!	game/chapter_one_events.rpy	437	"h ""[what]"""
chapter1_day1_event1_classes_vigor_68865b96	h	DUDE!	game/chapter_one_events.rpy	454	"h ""[what]"""
chapter1_day1_event2_4eb7fa30	h	I'm the one that owes you an apology.	game/chapter_one_events.rpy	1238	"h ""[what]"""
chapter1_day1_event2_6a6c4d2d	h	But they're right; I failed as your leader. I should have taken better care of you all. I'm sorry.	game/chapter_one_events.rpy	1248	"h ""[what]"""
chapter1_day1_event2_f9ead69c	h	Guys, we can't go around talking like this, people hate us enough as is. We're supposed to be laying low, remember?	game/chapter_one_events.rpy	1281	"h ""[what]"""
chapter1_day1_event2_9d93dcd2	h	No one said anything about being attacked.	game/chapter_one_events.rpy	1291	"h ""[what]"""
chapter1_day1_event2_4e902fb8	h	You two are impossible.	game/chapter_one_events.rpy	1307	"h ""[what]"""
